icao,airport_name,city,state,country,airport_link,source_url,raw_image,cleaned_image,status,error,crop_bbox
KCPR,Casper/Natrona County International,Casper,WY,USA,https://acukwik.com/Airport-Info/KCPR,https://acukwik.com/extimages/Listing-Images/KCPR.jpg,runway_diagrams/raw/KCPR.jpg,runway_diagrams/cleaned/KCPR.jpg,ok,,"0,0,575,525"
KCPS,St Louis Downtown,Cahokia/St Louis,IL,USA,https://acukwik.com/Airport-Info/KCPS,https://acukwik.com/extimages/Listing-Images/KCPS.jpg,runway_diagrams/raw/KCPS.jpg,runway_diagrams/cleaned/KCPS.jpg,ok,,"0,0,575,525"
KCPT,Cleburne Regional,Cleburne,TX,USA,https://acukwik.com/Airport-Info/KCPT,https://acukwik.com/extimages/Listing-Images/KCPT.jpg,runway_diagrams/raw/KCPT.jpg,runway_diagrams/cleaned/KCPT.jpg,ok,,"0,0,414,378"
KCRE,Grand Strand North Myrtle Beach,North Myrtle Beach,SC,USA,https://acukwik.com/Airport-Info/KCRE,https://acukwik.com/extimages/Listing-Images/KCRE.jpg,runway_diagrams/raw/KCRE.jpg,runway_diagrams/cleaned/KCRE.jpg,ok,,"0,0,414,414"
KCRG,Jacksonville Executive at Craig,Jacksonville,FL,USA,https://acukwik.com/Airport-Info/KCRG,https://acukwik.com/extimages/Listing-Images/KCRG.jpg,runway_diagrams/raw/KCRG.jpg,runway_diagrams/cleaned/KCRG.jpg,ok,,"0,0,414,414"
KCRP,Corpus Christi International,Corpus Christi,TX,USA,https://acukwik.com/Airport-Info/KCRP,https://acukwik.com/extimages/Listing-Images/KCRP.jpg,runway_diagrams/raw/KCRP.jpg,runway_diagrams/cleaned/KCRP.jpg,ok,,"0,0,575,775"
KCRQ,Carlsbad/McClellan-Palomar,Carlsbad,CA,USA,https://acukwik.com/Airport-Info/KCRQ,https://acukwik.com/extimages/Listing-Images/KCRQ.jpg,runway_diagrams/raw/KCRQ.jpg,runway_diagrams/cleaned/KCRQ.jpg,ok,,"0,0,575,450"
KCRW,West Virginia International Yeager,Charleston,WV,USA,https://acukwik.com/Airport-Info/KCRW,https://acukwik.com/extimages/Listing-Images/KCRW.jpg,runway_diagrams/raw/KCRW.jpg,runway_diagrams/cleaned/KCRW.jpg,ok,,"0,0,1000,1261"
KCSG,Columbus Metropolitan,Columbus,GA,USA,https://acukwik.com/Airport-Info/KCSG,https://acukwik.com/extimages/Listing-Images/KCSG.jpg,runway_diagrams/raw/KCSG.jpg,runway_diagrams/cleaned/KCSG.jpg,ok,,"0,0,1000,957"
KCUB,Jim Hamilton L.B. Owens,Columbia,SC,USA,https://acukwik.com/Airport-Info/KCUB,https://acukwik.com/extimages/Listing-Images/KCUB.jpg,runway_diagrams/raw/KCUB.jpg,runway_diagrams/cleaned/KCUB.jpg,ok,,"0,0,414,360"
KCVG,Cincinnati Northern Kentucky International,Cincinnati,OH,USA,https://acukwik.com/Airport-Info/KCVG,https://acukwik.com/extimages/Listing-Images/KCVG.jpg,runway_diagrams/raw/KCVG.jpg,runway_diagrams/cleaned/KCVG.jpg,ok,,"0,0,575,700"
KCWF,Chennault International,Lake Charles,LA,USA,https://acukwik.com/Airport-Info/KCWF,https://acukwik.com/extimages/Listing-Images/KCWF.jpg,runway_diagrams/raw/KCWF.jpg,runway_diagrams/cleaned/KCWF.jpg,ok,,"0,0,575,525"
KCXO,Conroe/North Houston Regional,Houston,TX,USA,https://acukwik.com/Airport-Info/KCXO,https://acukwik.com/extimages/Listing-Images/KCXO.jpg,runway_diagrams/raw/KCXO.jpg,runway_diagrams/cleaned/KCXO.jpg,ok,,"0,0,414,504"
KCXY,Capital City Harrisburg,Harrisburg,PA,USA,https://acukwik.com/Airport-Info/KCXY,https://acukwik.com/extimages/Listing-Images/KCXY.jpg,runway_diagrams/raw/KCXY.jpg,runway_diagrams/cleaned/KCXY.jpg,ok,,"0,0,414,306"
KCYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,USA,https://acukwik.com/Airport-Info/KCYS,https://acukwik.com/extimages/Listing-Images/KCYS.jpg,runway_diagrams/raw/KCYS.jpg,runway_diagrams/cleaned/KCYS.jpg,ok,,"0,0,414,306"
KDAB,Daytona Beach International,Daytona Beach,FL,USA,https://acukwik.com/Airport-Info/KDAB,https://acukwik.com/extimages/Listing-Images/KDAB.jpg,runway_diagrams/raw/KDAB.jpg,runway_diagrams/cleaned/KDAB.jpg,ok,,"0,0,414,378"
KDAL,Dallas Love Field,Dallas,TX,USA,https://acukwik.com/Airport-Info/KDAL,https://acukwik.com/extimages/Listing-Images/KDAL.jpg,runway_diagrams/raw/KDAL.jpg,runway_diagrams/cleaned/KDAL.jpg,ok,,"0,0,863,1125"
KDAY,Dayton International James M Cox,Dayton,OH,USA,https://acukwik.com/Airport-Info/KDAY,https://acukwik.com/extimages/Listing-Images/KDAY.jpg,runway_diagrams/raw/KDAY.jpg,runway_diagrams/cleaned/KDAY.jpg,ok,,"0,0,1000,957"
KDBQ,Dubuque Regional,Dubuque,IA,USA,https://acukwik.com/Airport-Info/KDBQ,https://acukwik.com/extimages/Listing-Images/KDBQ.jpg,runway_diagrams/raw/KDBQ.jpg,runway_diagrams/cleaned/KDBQ.jpg,ok,,"0,0,575,525"
KDCA,Ronald Reagan Washington National,Washington,VA,USA,https://acukwik.com/Airport-Info/KDCA,https://acukwik.com/extimages/Listing-Images/KDCA.jpg,runway_diagrams/raw/KDCA.jpg,runway_diagrams/cleaned/KDCA.jpg,ok,,"0,0,414,522"
KDCU,Pryor Field Regional,Decatur,AL,USA,https://acukwik.com/Airport-Info/KDCU,https://acukwik.com/extimages/Listing-Images/KDCU.jpg,runway_diagrams/raw/KDCU.jpg,runway_diagrams/cleaned/KDCU.jpg,ok,,"0,0,575,575"
KDEN,Denver International,Denver,CO,USA,https://acukwik.com/Airport-Info/KDEN,https://acukwik.com/extimages/Listing-Images/KDEN.jpg,runway_diagrams/raw/KDEN.jpg,runway_diagrams/cleaned/KDEN.jpg,ok,,"0,0,575,650"
KDET,Coleman A Young Municipal,Detroit,MI,USA,https://acukwik.com/Airport-Info/KDET,https://acukwik.com/extimages/Listing-Images/KDET.jpg,runway_diagrams/raw/KDET.jpg,runway_diagrams/cleaned/KDET.jpg,ok,,"0,0,575,525"
KDFW,Dallas-Fort Worth International,Dallas,TX,USA,https://acukwik.com/Airport-Info/KDFW,https://acukwik.com/extimages/Listing-Images/KDFW.jpg,runway_diagrams/raw/KDFW.jpg,runway_diagrams/cleaned/KDFW.jpg,ok,,"0,0,414,756"
KDHN,Dothan Regional,Dothan,AL,USA,https://acukwik.com/Airport-Info/KDHN,https://acukwik.com/extimages/Listing-Images/KDHN.jpg,runway_diagrams/raw/KDHN.jpg,runway_diagrams/cleaned/KDHN.jpg,ok,,"0,0,1000,957"
KDIJ,Driggs/Reed Memorial,Driggs,ID,USA,https://acukwik.com/Airport-Info/KDIJ,https://acukwik.com/extimages/Listing-Images/KDIJ.jpg,runway_diagrams/raw/KDIJ.jpg,runway_diagrams/cleaned/KDIJ.jpg,ok,,"0,0,414,324"
KDKX,Knoxville Downtown Island,Knoxville,TN,USA,https://acukwik.com/Airport-Info/KDKX,https://acukwik.com/extimages/Listing-Images/KDKX.jpg,runway_diagrams/raw/KDKX.jpg,runway_diagrams/cleaned/KDKX.jpg,ok,,"0,0,414,306"
KDLH,Duluth International,Duluth,MN,USA,https://acukwik.com/Airport-Info/KDLH,https://acukwik.com/extimages/Listing-Images/KDLH.jpg,runway_diagrams/raw/KDLH.jpg,runway_diagrams/cleaned/KDLH.jpg,ok,,"0,0,575,500"
KDMW,Carroll County Regional/Jack B Poage Field,Westminster,MD,USA,https://acukwik.com/Airport-Info/KDMW,https://acukwik.com/extimages/Listing-Images/KDMW.jpg,runway_diagrams/raw/KDMW.jpg,runway_diagrams/cleaned/KDMW.jpg,ok,,"0,0,414,396"
KDNA,Dona Ana County at Santa Teresa,Santa Teresa,NM,USA,https://acukwik.com/Airport-Info/KDNA,https://acukwik.com/extimages/Listing-Images/KDNA.jpg,runway_diagrams/raw/KDNA.jpg,runway_diagrams/cleaned/KDNA.jpg,ok,,"0,0,414,306"
KDPA,DuPage,Chicago,IL,USA,https://acukwik.com/Airport-Info/KDPA,https://acukwik.com/extimages/Listing-Images/KDPA.jpg,runway_diagrams/raw/KDPA.jpg,runway_diagrams/cleaned/KDPA.jpg,ok,,"0,0,415,450"
KDRO,Durango/La Plata County,Durango,CO,USA,https://acukwik.com/Airport-Info/KDRO,https://acukwik.com/extimages/Listing-Images/KDRO.jpg,runway_diagrams/raw/KDRO.jpg,runway_diagrams/cleaned/KDRO.jpg,ok,,"0,0,414,324"
KDSM,Des Moines International,Des Moines,IA,USA,https://acukwik.com/Airport-Info/KDSM,https://acukwik.com/extimages/Listing-Images/KDSM.jpg,runway_diagrams/raw/KDSM.jpg,runway_diagrams/cleaned/KDSM.jpg,ok,,"0,0,575,625"
KDTN,Shreveport Downtown,Shreveport,LA,USA,https://acukwik.com/Airport-Info/KDTN,https://acukwik.com/extimages/Listing-Images/KDTN.jpg,runway_diagrams/raw/KDTN.jpg,runway_diagrams/cleaned/KDTN.jpg,ok,,"0,0,575,600"
KDTO,Denton Enterprise,Denton,TX,USA,https://acukwik.com/Airport-Info/KDTO,https://acukwik.com/extimages/Listing-Images/KDTO.jpg,runway_diagrams/raw/KDTO.jpg,runway_diagrams/cleaned/KDTO.jpg,ok,,"0,0,414,378"
KDTS,Destin Executive,Destin,FL,USA,https://acukwik.com/Airport-Info/KDTS,https://acukwik.com/extimages/Listing-Images/KDTS.jpg,runway_diagrams/raw/KDTS.jpg,runway_diagrams/cleaned/KDTS.jpg,ok,,"0,0,575,575"
KDTW,Detroit Metro Wayne County,Detroit,MI,USA,https://acukwik.com/Airport-Info/KDTW,https://acukwik.com/extimages/Listing-Images/KDTW.jpg,runway_diagrams/raw/KDTW.jpg,runway_diagrams/cleaned/KDTW.jpg,ok,,"0,0,414,846"
KDVN,Davenport Municipal,Davenport,IA,USA,https://acukwik.com/Airport-Info/KDVN,https://acukwik.com/extimages/Listing-Images/KDVN.jpg,runway_diagrams/raw/KDVN.jpg,runway_diagrams/cleaned/KDVN.jpg,ok,,"0,0,575,675"
KDVT,Phoenix Deer Valley,Phoenix,AZ,USA,https://acukwik.com/Airport-Info/KDVT,https://acukwik.com/extimages/Listing-Images/KDVT.jpg,runway_diagrams/raw/KDVT.jpg,runway_diagrams/cleaned/KDVT.jpg,ok,,"0,0,414,306"
KDWH,David Wayne Hooks Memorial,Houston,TX,USA,https://acukwik.com/Airport-Info/KDWH,https://acukwik.com/extimages/Listing-Images/KDWH.jpg,runway_diagrams/raw/KDWH.jpg,runway_diagrams/cleaned/KDWH.jpg,ok,,"0,0,414,522"
KDXR,Danbury Municipal,Danbury,CT,USA,https://acukwik.com/Airport-Info/KDXR,https://acukwik.com/extimages/Listing-Images/KDXR.jpg,runway_diagrams/raw/KDXR.jpg,runway_diagrams/cleaned/KDXR.jpg,ok,,"0,0,575,475"
KEAU,Chippewa Valley Regional,Eau Claire,WI,USA,https://acukwik.com/Airport-Info/KEAU,https://acukwik.com/extimages/Listing-Images/KEAU.jpg,runway_diagrams/raw/KEAU.jpg,runway_diagrams/cleaned/KEAU.jpg,ok,,"0,0,414,432"
KECP,Northwest Florida Beaches,Panama City,FL,USA,https://acukwik.com/Airport-Info/KECP,https://acukwik.com/extimages/Listing-Images/KECP.jpg,runway_diagrams/raw/KECP.jpg,runway_diagrams/cleaned/KECP.jpg,ok,,"0,0,414,504"
KEFD,Ellington,Houston,TX,USA,https://acukwik.com/Airport-Info/KEFD,https://acukwik.com/extimages/Listing-Images/KEFD.jpg,runway_diagrams/raw/KEFD.jpg,runway_diagrams/cleaned/KEFD.jpg,ok,,"0,0,414,504"
KEGE,Eagle County Regional,Eagle,CO,USA,https://acukwik.com/Airport-Info/KEGE,https://acukwik.com/extimages/Listing-Images/KEGE.jpg,runway_diagrams/raw/KEGE.jpg,runway_diagrams/cleaned/KEGE.jpg,ok,,"0,0,575,425"
KEKY,Bessemer Ntl,Bessemer,AL,USA,https://acukwik.com/Airport-Info/KEKY,https://acukwik.com/extimages/Listing-Images/KEKY.jpg,runway_diagrams/raw/KEKY.jpg,runway_diagrams/cleaned/KEKY.jpg,ok,,"0,0,414,343"
KELM,Elmira/Corning Regional,Elmira,NY,USA,https://acukwik.com/Airport-Info/KELM,https://acukwik.com/extimages/Listing-Images/KELM.jpg,runway_diagrams/raw/KELM.jpg,runway_diagrams/cleaned/KELM.jpg,ok,,"0,0,575,500"
KELP,El Paso International,El Paso,TX,USA,https://acukwik.com/Airport-Info/KELP,https://acukwik.com/extimages/Listing-Images/KELP.jpg,runway_diagrams/raw/KELP.jpg,runway_diagrams/cleaned/KELP.jpg,ok,,"0,0,575,550"
KENW,Kenosha Regional,Kenosha,WI,USA,https://acukwik.com/Airport-Info/KENW,https://acukwik.com/extimages/Listing-Images/KENW.jpg,runway_diagrams/raw/KENW.jpg,runway_diagrams/cleaned/KENW.jpg,ok,,"0,0,575,450"
KEQY,Charlotte/Monroe Executive,Monroe,NC,USA,https://acukwik.com/Airport-Info/KEQY,https://acukwik.com/extimages/Listing-Images/KEQY.jpg,runway_diagrams/raw/KEQY.jpg,runway_diagrams/cleaned/KEQY.jpg,ok,,"0,0,414,324"
KERI,Erie International/Tom Ridge Field,Erie,PA,USA,https://acukwik.com/Airport-Info/KERI,https://acukwik.com/extimages/Listing-Images/KERI.jpg,runway_diagrams/raw/KERI.jpg,runway_diagrams/cleaned/KERI.jpg,ok,,"0,0,414,306"
KESN,Easton/Newnam Field,Easton,MD,USA,https://acukwik.com/Airport-Info/KESN,https://acukwik.com/extimages/Listing-Images/KESN.jpg,runway_diagrams/raw/KESN.jpg,runway_diagrams/cleaned/KESN.jpg,ok,,"0,0,575,600"
KEUG,Mahlon Sweet Field,Eugene,OR,USA,https://acukwik.com/Airport-Info/KEUG,https://acukwik.com/extimages/Listing-Images/KEUG.jpg,runway_diagrams/raw/KEUG.jpg,runway_diagrams/cleaned/KEUG.jpg,ok,,"0,0,575,725"
KEVV,Evansville Regional,Evansville,IN,USA,https://acukwik.com/Airport-Info/KEVV,https://acukwik.com/extimages/Listing-Images/KEVV.jpg,runway_diagrams/raw/KEVV.jpg,runway_diagrams/cleaned/KEVV.jpg,ok,,"0,0,414,360"
KEWR,Newark Liberty International,Newark,NJ,USA,https://acukwik.com/Airport-Info/KEWR,https://acukwik.com/extimages/Listing-Images/KEWR.jpg,runway_diagrams/raw/KEWR.jpg,runway_diagrams/cleaned/KEWR.jpg,ok,,"0,0,1000,1261"
KEYE,Eagle Creek Airpark,Indianapolis,IN,USA,https://acukwik.com/Airport-Info/KEYE,https://acukwik.com/extimages/Listing-Images/KEYE.jpg,runway_diagrams/raw/KEYE.jpg,runway_diagrams/cleaned/KEYE.jpg,ok,,"0,0,414,432"
KEYW,Key West International,Key West,FL,USA,https://acukwik.com/Airport-Info/KEYW,https://acukwik.com/extimages/Listing-Images/KEYW.jpg,runway_diagrams/raw/KEYW.jpg,runway_diagrams/cleaned/KEYW.jpg,ok,,"0,0,414,306"
KFAR,Hector International Fargo,Fargo,ND,USA,https://acukwik.com/Airport-Info/KFAR,https://acukwik.com/extimages/Listing-Images/KFAR.jpg,runway_diagrams/raw/KFAR.jpg,runway_diagrams/cleaned/KFAR.jpg,ok,,"0,0,414,450"
KFAT,Fresno Yosemite International,Fresno,CA,USA,https://acukwik.com/Airport-Info/KFAT,https://acukwik.com/extimages/Listing-Images/KFAT.jpg,runway_diagrams/raw/KFAT.jpg,runway_diagrams/cleaned/KFAT.jpg,ok,,"0,0,575,550"
KFAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,USA,https://acukwik.com/Airport-Info/KFAY,https://acukwik.com/extimages/Listing-Images/KFAY.jpg,runway_diagrams/raw/KFAY.jpg,runway_diagrams/cleaned/KFAY.jpg,ok,,"0,0,414,414"
KFCI,Richmond Exec/Chesterfield County,Richmond,VA,USA,https://acukwik.com/Airport-Info/KFCI,https://acukwik.com/extimages/Listing-Images/KFCI.jpg,runway_diagrams/raw/KFCI.jpg,runway_diagrams/cleaned/KFCI.jpg,ok,,"0,0,575,600"
KFCM,Flying Cloud,Minneapolis,MN,USA,https://acukwik.com/Airport-Info/KFCM,https://acukwik.com/extimages/Listing-Images/KFCM.jpg,runway_diagrams/raw/KFCM.jpg,runway_diagrams/cleaned/KFCM.jpg,ok,,"0,0,575,650"
KFDK,Frederick Municipal,Frederick,MD,USA,https://acukwik.com/Airport-Info/KFDK,https://acukwik.com/extimages/Listing-Images/KFDK.jpg,runway_diagrams/raw/KFDK.jpg,runway_diagrams/cleaned/KFDK.jpg,ok,,"0,0,575,700"
KFFZ,Falcon Field,Phoenix,AZ,USA,https://acukwik.com/Airport-Info/KFFZ,https://acukwik.com/extimages/Listing-Images/KFFZ.jpg,runway_diagrams/raw/KFFZ.jpg,runway_diagrams/cleaned/KFFZ.jpg,ok,,"0,0,414,306"
KFKR,Frankfort Clinton County Regional,Frankfort,IN,USA,https://acukwik.com/Airport-Info/KFKR,https://acukwik.com/extimages/Listing-Images/KFKR.jpg,runway_diagrams/raw/KFKR.jpg,runway_diagrams/cleaned/KFKR.jpg,ok,,"0,0,414,306"
KFLL,Fort Lauderdale Hollywood International,Fort Lauderdale,FL,USA,https://acukwik.com/Airport-Info/KFLL,https://acukwik.com/extimages/Listing-Images/KFLL.jpg,runway_diagrams/raw/KFLL.jpg,runway_diagrams/cleaned/KFLL.jpg,ok,,"0,0,575,525"
KFMN,Four Corners Regional,Farmington,NM,USA,https://acukwik.com/Airport-Info/KFMN,https://acukwik.com/extimages/Listing-Images/KFMN.jpg,runway_diagrams/raw/KFMN.jpg,runway_diagrams/cleaned/KFMN.jpg,ok,,"0,0,575,500"
KFMY,Page Field,Fort Myers,FL,USA,https://acukwik.com/Airport-Info/KFMY,https://acukwik.com/extimages/Listing-Images/KFMY.jpg,runway_diagrams/raw/KFMY.jpg,runway_diagrams/cleaned/KFMY.jpg,ok,,"0,0,1000,1000"
KFNL,Northern Colorado Regional,Ft Collins/Loveland,CO,USA,https://acukwik.com/Airport-Info/KFNL,https://acukwik.com/extimages/Listing-Images/KFNL.jpg,runway_diagrams/raw/KFNL.jpg,runway_diagrams/cleaned/KFNL.jpg,ok,,"0,0,575,500"
KFNT,Bishop International,Flint,MI,USA,https://acukwik.com/Airport-Info/KFNT,https://acukwik.com/extimages/Listing-Images/KFNT.jpg,runway_diagrams/raw/KFNT.jpg,runway_diagrams/cleaned/KFNT.jpg,ok,,"0,0,575,525"
KFOE,Topeka Regional,Topeka,KS,USA,https://acukwik.com/Airport-Info/KFOE,https://acukwik.com/extimages/Listing-Images/KFOE.jpg,runway_diagrams/raw/KFOE.jpg,runway_diagrams/cleaned/KFOE.jpg,ok,,"0,0,575,550"
KFOK,Francis S Gabreski,Westhampton Beach,NY,USA,https://acukwik.com/Airport-Info/KFOK,https://acukwik.com/extimages/Listing-Images/KFOK.jpg,runway_diagrams/raw/KFOK.jpg,runway_diagrams/cleaned/KFOK.jpg,ok,,"0,0,575,538"
KFPR,Treasure Coast International,Fort Pierce,FL,USA,https://acukwik.com/Airport-Info/KFPR,https://acukwik.com/extimages/Listing-Images/KFPR.jpg,runway_diagrams/raw/KFPR.jpg,runway_diagrams/cleaned/KFPR.jpg,ok,,"0,0,414,396"
KFRG,Republic Long Island,Farmingdale,NY,USA,https://acukwik.com/Airport-Info/KFRG,https://acukwik.com/extimages/Listing-Images/KFRG.jpg,runway_diagrams/raw/KFRG.jpg,runway_diagrams/cleaned/KFRG.jpg,ok,,"0,0,575,700"
KFSD,"Sioux Falls Regional, Joe Foss Field",Sioux Falls,SD,USA,https://acukwik.com/Airport-Info/KFSD,https://acukwik.com/extimages/Listing-Images/KFSD.jpg,runway_diagrams/raw/KFSD.jpg,runway_diagrams/cleaned/KFSD.jpg,ok,,"0,0,1000,913"
KFSM,Fort Smith Regional,Fort Smith,AR,USA,https://acukwik.com/Airport-Info/KFSM,https://acukwik.com/extimages/Listing-Images/KFSM.jpg,runway_diagrams/raw/KFSM.jpg,runway_diagrams/cleaned/KFSM.jpg,ok,,"0,0,575,525"
KFST,Fort Stockton-Pecos County,Fort Stockton,TX,USA,https://acukwik.com/Airport-Info/KFST,https://acukwik.com/extimages/Listing-Images/KFST.jpg,runway_diagrams/raw/KFST.jpg,runway_diagrams/cleaned/KFST.jpg,ok,,"0,0,414,414"
KFTW,Fort Worth Meacham International,Fort Worth,TX,USA,https://acukwik.com/Airport-Info/KFTW,https://acukwik.com/extimages/Listing-Images/KFTW.jpg,runway_diagrams/raw/KFTW.jpg,runway_diagrams/cleaned/KFTW.jpg,ok,,"0,0,575,600"
KFTY,Fulton County Executive/Charlie Brown Field,Atlanta,GA,USA,https://acukwik.com/Airport-Info/KFTY,https://acukwik.com/extimages/Listing-Images/KFTY.jpg,runway_diagrams/raw/KFTY.jpg,runway_diagrams/cleaned/KFTY.jpg,ok,,"0,0,575,425"
KFWA,Fort Wayne International,Fort Wayne,IN,USA,https://acukwik.com/Airport-Info/KFWA,https://acukwik.com/extimages/Listing-Images/KFWA.jpg,runway_diagrams/raw/KFWA.jpg,runway_diagrams/cleaned/KFWA.jpg,ok,,"0,0,414,414"
KFWB,Branson West Municipal - Emerson Field,Branson West,MO,USA,https://acukwik.com/Airport-Info/KFWB,https://acukwik.com/extimages/Listing-Images/KFWB.jpg,runway_diagrams/raw/KFWB.jpg,runway_diagrams/cleaned/KFWB.jpg,ok,,"0,0,414,378"
KFWS,Fort Worth Spinks,Fort Worth,TX,USA,https://acukwik.com/Airport-Info/KFWS,https://acukwik.com/extimages/Listing-Images/KFWS.jpg,runway_diagrams/raw/KFWS.jpg,runway_diagrams/cleaned/KFWS.jpg,ok,,"0,0,575,525"
KFXE,Fort Lauderdale Executive,Fort Lauderdale,FL,USA,https://acukwik.com/Airport-Info/KFXE,https://acukwik.com/extimages/Listing-Images/KFXE.jpg,runway_diagrams/raw/KFXE.jpg,runway_diagrams/cleaned/KFXE.jpg,ok,,"0,0,575,450"
KFYV,Drake Field,Fayetteville,AR,USA,https://acukwik.com/Airport-Info/KFYV,https://acukwik.com/extimages/Listing-Images/KFYV.jpg,runway_diagrams/raw/KFYV.jpg,runway_diagrams/cleaned/KFYV.jpg,ok,,"0,0,414,450"
KGCC,Gillette-Campbell County,Gillette,WY,USA,https://acukwik.com/Airport-Info/KGCC,https://acukwik.com/extimages/Listing-Images/KGCC.jpg,runway_diagrams/raw/KGCC.jpg,runway_diagrams/cleaned/KGCC.jpg,ok,,"0,0,575,575"
KGCK,Garden City Regional,Garden City,KS,USA,https://acukwik.com/Airport-Info/KGCK,https://acukwik.com/extimages/Listing-Images/KGCK.jpg,runway_diagrams/raw/KGCK.jpg,runway_diagrams/cleaned/KGCK.jpg,ok,,"0,0,414,468"
KGCM,Claremore Regional,Claremore,OK,USA,https://acukwik.com/Airport-Info/KGCM,https://acukwik.com/extimages/Listing-Images/KGCM.jpg,runway_diagrams/raw/KGCM.jpg,runway_diagrams/cleaned/KGCM.jpg,ok,,"0,0,575,500"
KGCN,Grand Canyon National Park,Grand Canyon,AZ,USA,https://acukwik.com/Airport-Info/KGCN,https://acukwik.com/extimages/Listing-Images/KGCN.jpg,runway_diagrams/raw/KGCN.jpg,runway_diagrams/cleaned/KGCN.jpg,ok,,"0,0,414,324"
KGEG,Spokane International,Spokane,WA,USA,https://acukwik.com/Airport-Info/KGEG,https://acukwik.com/extimages/Listing-Images/KGEG.jpg,runway_diagrams/raw/KGEG.jpg,runway_diagrams/cleaned/KGEG.jpg,ok,,"0,0,575,575"
KGEU,Glendale Regional,Phoenix,AZ,USA,https://acukwik.com/Airport-Info/KGEU,https://acukwik.com/extimages/Listing-Images/KGEU.jpg,runway_diagrams/raw/KGEU.jpg,runway_diagrams/cleaned/KGEU.jpg,ok,,"0,0,414,414"
KGGG,East Texas Regional,Longview,TX,USA,https://acukwik.com/Airport-Info/KGGG,https://acukwik.com/extimages/Listing-Images/KGGG.jpg,runway_diagrams/raw/KGGG.jpg,runway_diagrams/cleaned/KGGG.jpg,ok,,"0,0,414,468"
KGJT,Grand Junction Regional Walker Field,Grand Junction,CO,USA,https://acukwik.com/Airport-Info/KGJT,https://acukwik.com/extimages/Listing-Images/KGJT.jpg,runway_diagrams/raw/KGJT.jpg,runway_diagrams/cleaned/KGJT.jpg,ok,,"0,0,414,378"
KGKT,Gatlinburg-Pigeon Forge,Sevierville,TN,USA,https://acukwik.com/Airport-Info/KGKT,https://acukwik.com/extimages/Listing-Images/KGKT.jpg,runway_diagrams/raw/KGKT.jpg,runway_diagrams/cleaned/KGKT.jpg,ok,,"0,0,414,306"
KGKY,Arlington Municipal,Arlington,TX,USA,https://acukwik.com/Airport-Info/KGKY,https://acukwik.com/extimages/Listing-Images/KGKY.jpg,runway_diagrams/raw/KGKY.jpg,runway_diagrams/cleaned/KGKY.jpg,ok,,"0,0,575,500"
KGLS,Scholes International at Galveston,Galveston,TX,USA,https://acukwik.com/Airport-Info/KGLS,https://acukwik.com/extimages/Listing-Images/KGLS.jpg,runway_diagrams/raw/KGLS.jpg,runway_diagrams/cleaned/KGLS.jpg,ok,,"0,0,414,450"
KGMU,Greenville Downtown,Greenville,SC,USA,https://acukwik.com/Airport-Info/KGMU,https://acukwik.com/extimages/Listing-Images/KGMU.jpg,runway_diagrams/raw/KGMU.jpg,runway_diagrams/cleaned/KGMU.jpg,ok,,"0,0,575,575"
KGNV,Gainesville Regional,Gainesville,FL,USA,https://acukwik.com/Airport-Info/KGNV,https://acukwik.com/extimages/Listing-Images/KGNV.jpg,runway_diagrams/raw/KGNV.jpg,runway_diagrams/cleaned/KGNV.jpg,ok,,"0,0,575,425"
KGON,Groton New London,Groton New London,CT,USA,https://acukwik.com/Airport-Info/KGON,https://acukwik.com/extimages/Listing-Images/KGON.jpg,runway_diagrams/raw/KGON.jpg,runway_diagrams/cleaned/KGON.jpg,ok,,"0,0,414,342"
KGPI,Glacier Park International,Kalispell,MT,USA,https://acukwik.com/Airport-Info/KGPI,https://acukwik.com/extimages/Listing-Images/KGPI.jpg,runway_diagrams/raw/KGPI.jpg,runway_diagrams/cleaned/KGPI.jpg,ok,,"0,0,575,500"
KGPT,Gulfport-Biloxi International,Gulfport,MS,USA,https://acukwik.com/Airport-Info/KGPT,https://acukwik.com/extimages/Listing-Images/KGPT.jpg,runway_diagrams/raw/KGPT.jpg,runway_diagrams/cleaned/KGPT.jpg,ok,,"0,0,414,468"
KGRB,Green Bay/Austin Straubel International,Green Bay,WI,USA,https://acukwik.com/Airport-Info/KGRB,https://acukwik.com/extimages/Listing-Images/KGRB.jpg,runway_diagrams/raw/KGRB.jpg,runway_diagrams/cleaned/KGRB.jpg,ok,,"0,0,1000,1261"
KGRI,Central Nebraska Regional,Grand Island,NE,USA,https://acukwik.com/Airport-Info/KGRI,https://acukwik.com/extimages/Listing-Images/KGRI.jpg,runway_diagrams/raw/KGRI.jpg,runway_diagrams/cleaned/KGRI.jpg,ok,,"0,0,414,360"
KGRR,Gerald R Ford International,Grand Rapids,MI,USA,https://acukwik.com/Airport-Info/KGRR,https://acukwik.com/extimages/Listing-Images/KGRR.jpg,runway_diagrams/raw/KGRR.jpg,runway_diagrams/cleaned/KGRR.jpg,ok,,"0,0,575,675"
