ICAO,Airport Name,City,State,Country,Airport Link
WIMS,Central Tapanuli/Dr Ferdinand Lumbantobing,Central Tapanuli,SU ,INDONESIA,https://acukwik.com/Airport-Info/WIMS
WARC,Cepu/Ngloram(Blora),Cepu,JT ,INDONESIA,https://acukwik.com/Airport-Info/WARC
WAHL,Cilacap/Tunggul Wulung,Cilacap,JT ,INDONESIA,https://acukwik.com/Airport-Info/WAHL
WICD,Cirebon/Cakrabhuwana (Penggung),Cirebon,JB ,INDONESIA,https://acukwik.com/Airport-Info/WICD
WABA,Deiya/Waghete Baru,Deiyai,PA ,INDONESIA,https://acukwik.com/Airport-Info/WABA
WAVD,Yahukimo/Nop Goliat Dekai,Dekai,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAVD
WIBD,Dumai/Pinang Kampai,Dumai,RI ,INDONESIA,https://acukwik.com/Airport-Info/WIBD
WAYE,Enarotali,Enarotali,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAYE
WATE,Ende/Ipi/Haji Hasan Aroeboesman,Ende/Flores,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATE
WAKG,Ewer (Asmat),Ewer,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAKG
WASF,Fak Fak Siboru,Fak Fak,PA ,INDONESIA,https://acukwik.com/Airport-Info/WASF
WAEJ,Palau Gebe,Gebe,MU ,INDONESIA,https://acukwik.com/Airport-Info/WAEJ
WAMG,Gorontalo/Djalaluddin,Gorontalo,GO ,INDONESIA,https://acukwik.com/Airport-Info/WAMG
WIMB,Gunung Sitoli/Binaka (N. Sumatra),Gunung Sitoli,SU ,INDONESIA,https://acukwik.com/Airport-Info/WIMB
WASI,Inanwatan,Inanwatan,PA ,INDONESIA,https://acukwik.com/Airport-Info/WASI
WIHH,Jakarta/Halim Perdanakusuma,Jakarta,JK ,INDONESIA,https://acukwik.com/Airport-Info/WIHH
WIII,Jakarta/Soekarno Hatta International,Jakarta,JK ,INDONESIA,https://acukwik.com/Airport-Info/WIII
WIJJ,Jambi/Sultan Thaha,Jambi,JA ,INDONESIA,https://acukwik.com/Airport-Info/WIJJ
WAJJ,Jayapura/Sentani,Jayapura,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAJJ
WARE,Jember/Noto Hadinegoro,Jember,JI ,INDONESIA,https://acukwik.com/Airport-Info/WARE
WAVG,Karubaga,Karubaga,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAVG
WARD,Kediri/Dhoho International,Kediri,JI ,INDONESIA,https://acukwik.com/Airport-Info/WARD
WAWW,Kendari/Haluoleo (Wolter Monginsidi),Kendari,SG ,INDONESIA,https://acukwik.com/Airport-Info/WAWW
WIJI,Kerinci/Depati Parbo,Kerinici,JA ,INDONESIA,https://acukwik.com/Airport-Info/WIJI
WIOK,Ketapang/Rahadi Usman (W. Kalimantan),Ketapang,KB ,INDONESIA,https://acukwik.com/Airport-Info/WIOK
WAKJ,Kimaam,Kimam,PA ,INDONESIA,https://acukwik.com/Airport-Info/WAKJ
WAWP,Kolaka/Sangia Nibandera,Kolaka,SG ,INDONESIA,https://acukwik.com/Airport-Info/WAWP
WAOK,Kotabaru/Gusti Sjamsir Alam (Stagen),Kotabaru,KS ,INDONESIA,https://acukwik.com/Airport-Info/WAOK
WATT,Kupang/El Tari (Timor),Kupang/Timor,NB ,INDONESIA,https://acukwik.com/Airport-Info/WATT
WIMU,Kutacane/Alas Leuser,Kutacane,AC ,INDONESIA,https://acukwik.com/Airport-Info/WIMU
WATO,Labuan Bajo/Komodo,Labuan Bajo,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATO
WAEL,Labuha/Oesman Sadik,Labuha,MU ,INDONESIA,https://acukwik.com/Airport-Info/WAEL
WAPF,Langgur/Karel Sadsuitubun (Dumatubin/Maluku),Langgur,MA ,INDONESIA,https://acukwik.com/Airport-Info/WAPF
WATL,Larantuka/Gewayantana,Larantuka,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATL
WAEH,Lelilef Sawai/Weda Bay,Lelilef Sawai,MU ,INDONESIA,https://acukwik.com/Airport-Info/WAEH
WATW,Wunopito/Lewoleba,Lewoleba,NT ,INDONESIA,https://acukwik.com/Airport-Info/WATW
WIMA,Lhok Seumawe/Malikussaleh (Aceh Utara),Lhok Seumawe,AC ,INDONESIA,https://acukwik.com/Airport-Info/WIMA
WITL,Lhoksukon/Malikus Saleh,Lhok Sukon,AC ,INDONESIA,https://acukwik.com/Airport-Info/WITL
WAQJ,Long Bawan/Yuvai Semaring,Long Bawan,KU ,INDONESIA,https://acukwik.com/Airport-Info/WAQJ
WIPB,Lubuk Linggau/Silampari,Lubuk Linggau,SS ,INDONESIA,https://acukwik.com/Airport-Info/WIPB
WAFD,Luwu/Bua (Palopo),Luwu,SN ,INDONESIA,https://acukwik.com/Airport-Info/WAFD
WAFW,Luwuk/Syukuran Aminuddin Amir (Bubung),Luwuk,ST ,INDONESIA,https://acukwik.com/Airport-Info/WAFW
WARI,Madiun/Iswahyudi (Java Island),Madiun,JI ,INDONESIA,https://acukwik.com/Airport-Info/WARI
WICA,Majalengka/Kertajati International,Majalengka,JB ,INDONESIA,https://acukwik.com/Airport-Info/WICA
